id_atendimento,id_cliente,id_servico,data_atendimento,status,tempo_dias,valor_final
600,1371,4,2023-11-10,Pendente,0,0
601,3965,3,2023-12-24,Concluído,6,332
602,7367,4,2023-05-17,Cancelado,0,0
603,4456,2,2023-01-12,Concluído,6,249
604,7210,3,2023-05-21,Pendente,0,0
605,1445,4,2023-07-27,Pendente,0,0
606,4857,5,2023-06-25,Cancelado,0,0
607,7427,5,2023-10-11,Concluído,7,226
608,253,4,2023-05-19,Pendente,0,0
609,3049,4,2023-12-02,Pendente,0,0
610,1826,2,2023-10-14,Concluído,4,173
611,7900,3,2023-07-31,Cancelado,0,0
612,7974,3,2023-07-29,Concluído,7,181
613,6395,3,2023-08-29,Concluído,6,328
614,622,3,2023-10-19,Concluído,7,321
615,382,1,2023-08-28,Cancelado,0,0
616,4094,4,2023-06-02,Concluído,7,251
617,4221,2,2023-06-24,Pendente,0,0
618,2178,5,2023-08-10,Cancelado,0,0
619,3933,3,2023-07-04,Concluído,3,253
620,4986,4,2023-10-27,Cancelado,0,0
621,5818,2,2023-07-09,Concluído,7,288
622,9060,5,2023-02-26,Concluído,6,150
623,1774,3,2023-12-18,Concluído,5,210
624,317,2,2023-09-03,Cancelado,0,0
625,6535,5,2023-04-11,Pendente,0,0
626,8135,3,2023-06-22,Concluído,4,272
627,8363,3,2023-02-22,Cancelado,0,0
628,7022,4,2023-06-11,Pendente,0,0
629,2939,5,2023-04-21,Concluído,4,158
630,484,1,2023-05-01,Concluído,1,242
631,5431,1,2023-07-07,Cancelado,0,0
632,5200,4,2023-05-25,Pendente,0,0
633,8539,1,2023-07-23,Concluído,2,279
634,4161,3,2023-05-14,Cancelado,0,0
635,2321,1,2023-07-23,Concluído,3,159
636,2536,3,2023-02-21,Cancelado,0,0
637,8133,2,2023-12-16,Pendente,0,0
638,7789,4,2023-03-18,Cancelado,0,0
639,4947,1,2023-09-14,Concluído,5,227
640,1892,5,2023-01-16,Concluído,3,266
641,8621,1,2023-02-15,Concluído,4,237
642,4862,5,2023-04-08,Cancelado,0,0
643,5859,5,2023-02-03,Concluído,6,198
644,4965,2,2023-03-05,Concluído,7,229
645,9908,3,2023-01-09,Pendente,0,0
646,1868,1,2023-01-22,Pendente,0,0
647,9069,2,2023-05-26,Pendente,0,0
648,8638,3,2023-11-09,Pendente,0,0
649,964,3,2023-01-11,Pendente,0,0
650,46,3,2023-06-05,Concluído,4,259
651,3503,4,2023-02-06,Pendente,0,0
652,3833,3,2023-06-15,Cancelado,0,0
653,2059,2,2023-08-07,Pendente,0,0
654,5638,5,2023-10-06,Pendente,0,0
655,6247,5,2023-10-20,Cancelado,0,0
656,5032,5,2023-01-05,Pendente,0,0
657,7500,1,2023-05-15,Pendente,0,0
658,4107,1,2023-09-25,Pendente,0,0
659,3935,2,2023-09-02,Concluído,4,190
660,7977,5,2023-07-02,Cancelado,0,0
661,2716,1,2023-06-21,Cancelado,0,0
662,8471,1,2023-12-20,Concluído,7,214
663,7844,4,2023-08-17,Cancelado,0,0
664,9844,4,2023-10-06,Pendente,0,0
665,4268,4,2023-04-14,Concluído,2,306
666,7399,3,2023-05-22,Concluído,4,212
667,4220,5,2023-10-13,Cancelado,0,0
668,1251,4,2023-11-04,Concluído,1,157
669,5800,2,2023-03-31,Cancelado,0,0
670,1355,2,2023-11-07,Concluído,4,261
671,394,4,2023-05-04,Concluído,4,252
672,5605,2,2023-08-22,Concluído,6,227
673,7856,2,2023-03-22,Concluído,1,306
674,3587,5,2023-06-14,Pendente,0,0
675,8318,1,2023-05-01,Pendente,0,0
676,6029,2,2023-10-17,Pendente,0,0
677,4780,4,2023-01-01,Cancelado,0,0
678,1521,3,2023-05-15,Cancelado,0,0
679,2364,5,2023-10-27,Pendente,0,0
680,775,1,2023-08-20,Concluído,7,200
681,2425,5,2023-08-20,Concluído,4,156
682,6976,4,2023-04-16,Cancelado,0,0
683,2713,3,2023-09-16,Cancelado,0,0
684,7491,3,2023-02-09,Pendente,0,0
685,8628,3,2023-09-02,Pendente,0,0
686,422,4,2023-09-20,Concluído,1,273
687,206,1,2023-06-01,Concluído,3,328
688,5032,4,2023-10-17,Concluído,3,340
689,3800,3,2023-11-03,Concluído,5,214
690,2742,2,2023-02-14,Cancelado,0,0
691,605,2,2023-05-03,Pendente,0,0
692,4958,1,2023-02-13,Cancelado,0,0
693,4920,4,2023-12-20,Pendente,0,0
694,6455,2,2023-03-18,Concluído,6,185
695,7440,1,2023-08-25,Cancelado,0,0
696,4914,2,2023-10-05,Cancelado,0,0
697,5544,2,2023-11-04,Cancelado,0,0
698,1366,1,2023-12-09,Concluído,7,195
699,783,2,2023-12-30,Cancelado,0,0
700,6141,3,2023-08-08,Pendente,0,0
701,9163,5,2023-10-08,Cancelado,0,0
702,750,3,2023-12-15,Concluído,4,270
703,5998,1,2023-12-21,Pendente,0,0
704,9930,5,2023-02-12,Pendente,0,0
705,8260,5,2023-06-09,Concluído,6,211
706,531,3,2023-10-10,Pendente,0,0
707,6558,4,2023-07-17,Concluído,4,275
708,2884,4,2023-06-19,Cancelado,0,0
709,2188,1,2023-05-20,Pendente,0,0
710,1130,5,2023-05-12,Pendente,0,0
711,2410,4,2023-12-10,Concluído,3,297
712,7267,3,2023-03-03,Pendente,0,0
713,8655,1,2023-12-18,Cancelado,0,0
714,4852,5,2023-06-14,Concluído,1,222
715,5254,1,2023-11-09,Pendente,0,0
716,7620,3,2023-01-21,Concluído,1,309
717,8363,3,2023-01-29,Pendente,0,0
718,3094,2,2023-07-03,Cancelado,0,0
719,8438,2,2023-08-12,Pendente,0,0
720,2886,4,2023-03-29,Concluído,7,174
721,2359,3,2023-08-09,Pendente,0,0
722,8308,1,2023-03-21,Pendente,0,0
723,978,3,2023-10-13,Pendente,0,0
724,3879,4,2023-01-18,Concluído,1,326
725,2886,4,2023-11-04,Concluído,7,302
726,7080,1,2023-08-01,Pendente,0,0
727,5099,5,2023-08-06,Pendente,0,0
728,4889,3,2023-11-30,Cancelado,0,0
729,1898,2,2023-11-06,Pendente,0,0
730,3391,5,2023-09-24,Concluído,3,231
731,8613,3,2023-01-02,Concluído,6,317
732,9773,4,2023-11-29,Pendente,0,0
733,7557,1,2023-11-02,Concluído,1,207
734,1041,5,2023-05-30,Pendente,0,0
735,5659,5,2023-12-24,Pendente,0,0
736,7090,1,2023-11-13,Cancelado,0,0
737,1683,5,2023-12-16,Concluído,6,229
738,2428,5,2023-06-06,Cancelado,0,0
739,5821,2,2023-05-04,Pendente,0,0
740,6563,5,2023-09-05,Concluído,4,273
741,9327,2,2023-07-19,Cancelado,0,0
742,3846,4,2023-11-09,Concluído,2,343
743,3842,2,2023-04-01,Concluído,2,196
744,5403,3,2023-11-27,Cancelado,0,0
745,5895,5,2023-11-23,Pendente,0,0
746,8635,1,2023-12-31,Cancelado,0,0
747,3455,4,2023-03-08,Cancelado,0,0
748,9415,1,2023-05-31,Concluído,5,317
749,5034,3,2023-11-12,Pendente,0,0
750,1268,3,2023-01-31,Concluído,2,314
751,3401,1,2023-10-09,Cancelado,0,0
752,7429,4,2023-06-15,Pendente,0,0
753,5357,5,2023-01-02,Pendente,0,0
754,2897,4,2023-03-27,Cancelado,0,0
755,8609,1,2023-06-17,Cancelado,0,0
756,7829,2,2023-11-25,Cancelado,0,0
757,2656,2,2023-12-28,Cancelado,0,0
758,8759,3,2023-12-09,Cancelado,0,0
759,1885,2,2023-02-17,Cancelado,0,0
760,4642,4,2023-01-28,Cancelado,0,0
761,3046,4,2023-10-15,Pendente,0,0
762,3829,5,2023-03-24,Concluído,1,275
763,3666,2,2023-10-01,Concluído,1,271
764,4439,4,2023-05-21,Cancelado,0,0
765,3698,2,2023-09-11,Cancelado,0,0
766,9771,5,2023-08-27,Concluído,5,259
767,6671,4,2023-08-08,Cancelado,0,0
768,1435,3,2023-07-14,Concluído,6,248
769,8495,3,2023-02-10,Concluído,7,165
770,5292,4,2023-10-23,Concluído,3,267
771,9205,5,2023-01-07,Pendente,0,0
772,2283,4,2023-07-13,Cancelado,0,0
773,6103,3,2023-02-10,Pendente,0,0
774,7656,5,2023-01-30,Cancelado,0,0
775,8293,1,2023-05-07,Concluído,7,334
776,4428,2,2023-08-03,Pendente,0,0
777,932,2,2023-07-20,Concluído,7,181
778,1722,5,2023-02-25,Concluído,2,214
779,3364,1,2023-03-14,Pendente,0,0
780,2355,1,2023-04-22,Concluído,4,319
781,4796,1,2023-01-31,Cancelado,0,0
782,2425,1,2023-02-01,Cancelado,0,0
783,1970,1,2023-06-15,Pendente,0,0
784,9705,2,2023-05-16,Pendente,0,0
785,4605,3,2023-08-20,Cancelado,0,0
786,8328,4,2023-03-02,Cancelado,0,0
787,3569,5,2023-12-26,Pendente,0,0
788,2804,3,2023-06-24,Cancelado,0,0
789,4757,3,2023-04-10,Pendente,0,0
790,7583,4,2023-06-23,Concluído,7,244
791,6596,3,2023-03-01,Pendente,0,0
792,5400,3,2023-01-13,Pendente,0,0
793,5579,3,2023-04-18,Cancelado,0,0
794,8143,2,2023-04-17,Pendente,0,0
795,5471,1,2023-09-22,Cancelado,0,0
796,2041,3,2023-11-14,Pendente,0,0
797,1140,3,2023-10-25,Cancelado,0,0
798,5074,2,2023-10-17,Concluído,3,324
799,611,4,2023-07-31,Pendente,0,0
800,8396,3,2023-10-07,Concluído,7,243
801,4232,5,2023-07-21,Cancelado,0,0
802,7592,5,2023-03-18,Concluído,2,244
803,3424,1,2023-08-31,Concluído,4,197
804,2757,5,2023-04-20,Pendente,0,0
805,5506,1,2023-01-12,Concluído,5,154
806,6666,1,2023-05-11,Cancelado,0,0
807,7133,2,2023-06-04,Concluído,3,283
808,2312,2,2023-01-01,Pendente,0,0
809,6942,5,2023-12-31,Concluído,4,289
810,6826,2,2023-08-19,Pendente,0,0
811,9744,3,2023-10-24,Pendente,0,0
812,6121,5,2023-11-13,Cancelado,0,0
813,315,1,2023-11-25,Concluído,1,337
814,344,4,2023-06-17,Pendente,0,0
815,1069,5,2023-09-02,Concluído,1,310
816,3518,1,2023-07-28,Cancelado,0,0
817,5988,4,2023-08-14,Pendente,0,0
818,3001,2,2023-02-23,Concluído,2,195
819,3138,5,2023-04-22,Cancelado,0,0
820,8788,2,2023-07-18,Pendente,0,0
821,1294,2,2023-08-28,Pendente,0,0
822,5093,1,2023-05-27,Concluído,4,171
823,8350,2,2023-01-11,Pendente,0,0
824,9446,2,2023-07-09,Concluído,1,257
825,4248,1,2023-04-12,Cancelado,0,0
826,9511,3,2023-05-21,Concluído,5,188
827,8109,2,2023-12-11,Concluído,7,303
828,893,2,2023-04-29,Concluído,4,347
829,1292,3,2023-10-12,Concluído,5,201
830,8092,1,2023-05-06,Pendente,0,0
831,4561,1,2023-09-14,Pendente,0,0
832,8535,4,2023-08-02,Concluído,6,263
833,3824,3,2023-09-20,Pendente,0,0
834,7384,2,2023-06-08,Concluído,1,278
835,8721,4,2023-06-19,Pendente,0,0
836,8286,3,2023-11-09,Pendente,0,0
837,6992,2,2023-01-19,Cancelado,0,0
838,7276,5,2023-08-05,Concluído,2,157
839,3441,4,2023-05-05,Concluído,4,159
840,2045,1,2023-05-19,Pendente,0,0
841,613,4,2023-08-12,Cancelado,0,0
842,9609,5,2023-04-24,Pendente,0,0
843,4301,2,2023-03-17,Concluído,7,235
844,29,2,2023-04-29,Cancelado,0,0
845,4896,2,2023-03-24,Pendente,0,0
846,8891,4,2023-10-02,Concluído,1,154
847,5637,2,2023-06-09,Pendente,0,0
848,1275,1,2023-05-04,Cancelado,0,0
849,5568,4,2023-12-14,Cancelado,0,0
850,4519,3,2023-08-25,Pendente,0,0
851,5852,4,2023-12-11,Pendente,0,0
852,2691,5,2023-08-05,Cancelado,0,0
853,9600,2,2023-12-24,Cancelado,0,0
854,9965,4,2023-04-06,Concluído,5,222
855,3866,5,2023-04-26,Concluído,3,303
856,2638,4,2023-12-09,Concluído,2,308
857,9305,2,2023-12-05,Pendente,0,0
858,3185,3,2023-10-23,Pendente,0,0
859,7076,2,2023-12-04,Cancelado,0,0
860,5077,1,2023-07-01,Pendente,0,0
861,1015,5,2023-08-24,Concluído,1,194
862,9658,5,2023-10-13,Cancelado,0,0
863,9882,2,2023-03-21,Pendente,0,0
864,9229,2,2023-05-22,Cancelado,0,0
865,2144,3,2023-11-15,Cancelado,0,0
866,9223,4,2023-02-23,Cancelado,0,0
867,4140,3,2023-08-03,Cancelado,0,0
868,2719,4,2023-11-14,Pendente,0,0
869,6273,5,2023-10-13,Pendente,0,0
870,2708,1,2023-01-31,Pendente,0,0
871,216,4,2023-02-14,Concluído,5,243
872,1215,4,2023-03-18,Concluído,3,261
873,3122,5,2023-06-17,Concluído,2,230
874,5479,2,2023-01-04,Cancelado,0,0
875,3825,3,2023-11-23,Cancelado,0,0
876,1177,4,2023-08-21,Cancelado,0,0
877,1781,5,2023-03-19,Concluído,3,255
878,7625,5,2023-04-10,Cancelado,0,0
879,938,5,2023-03-30,Pendente,0,0
880,8480,1,2023-11-26,Concluído,7,319
881,4966,5,2023-07-18,Cancelado,0,0
882,886,4,2023-05-19,Cancelado,0,0
883,4638,1,2023-08-30,Pendente,0,0
884,4169,2,2023-02-19,Concluído,1,259
885,7586,5,2023-02-21,Pendente,0,0
886,3867,5,2023-12-25,Concluído,1,343
887,9314,1,2023-05-29,Concluído,2,262
888,6990,2,2023-08-02,Concluído,5,298
889,6045,2,2023-05-07,Pendente,0,0
890,5717,4,2023-09-02,Concluído,4,346
891,2486,4,2023-10-06,Concluído,2,305
892,1604,3,2023-05-08,Cancelado,0,0
893,7362,2,2023-01-15,Concluído,7,214
894,6318,2,2023-09-25,Concluído,5,232
895,3807,5,2023-11-01,Concluído,2,269
896,427,1,2023-08-27,Pendente,0,0
897,6040,4,2023-04-13,Concluído,6,179
898,2500,3,2023-04-20,Cancelado,0,0
899,3116,3,2023-02-22,Cancelado,0,0
900,7018,4,2023-11-19,Cancelado,0,0
901,6238,3,2023-08-08,Pendente,0,0
902,7397,2,2024-01-01,Cancelado,0,0
903,7533,2,2023-01-03,Pendente,0,0
904,3623,3,2023-04-26,Pendente,0,0
905,8206,3,2023-01-02,Cancelado,0,0
906,2357,3,2023-10-15,Concluído,6,277
907,366,4,2023-07-21,Pendente,0,0
908,7087,1,2023-04-18,Pendente,0,0
909,1804,4,2023-03-25,Concluído,1,166
910,9904,3,2023-04-15,Pendente,0,0
911,2566,5,2023-09-11,Pendente,0,0
912,6901,2,2023-06-24,Pendente,0,0
913,1017,3,2023-04-06,Pendente,0,0
914,5652,1,2023-12-31,Cancelado,0,0
915,795,2,2023-01-25,Concluído,2,308
916,7128,1,2023-10-12,Pendente,0,0
917,9989,3,2023-04-12,Pendente,0,0
918,1080,5,2023-10-08,Cancelado,0,0
919,9605,5,2023-11-19,Concluído,1,332
920,7260,3,2023-05-31,Concluído,6,336
921,5324,2,2023-12-27,Concluído,6,310
922,2005,3,2023-12-16,Cancelado,0,0
923,6539,4,2023-11-23,Concluído,7,282
924,3595,4,2023-06-20,Cancelado,0,0
925,7493,3,2023-10-17,Concluído,3,256
926,6064,1,2023-05-02,Concluído,2,159
927,9914,1,2023-01-31,Concluído,5,192
928,9150,3,2023-02-08,Pendente,0,0
929,508,5,2023-05-18,Cancelado,0,0
930,1718,3,2023-12-24,Concluído,2,341
931,7960,1,2023-10-25,Concluído,4,344
932,8515,4,2023-04-09,Cancelado,0,0
933,989,3,2023-11-18,Cancelado,0,0
934,5776,1,2023-06-03,Cancelado,0,0
935,3457,4,2023-11-21,Cancelado,0,0
936,795,5,2023-11-22,Concluído,7,202
937,8257,3,2023-07-11,Concluído,2,163
938,7317,3,2023-04-30,Cancelado,0,0
939,6361,1,2023-05-17,Concluído,4,241
940,8743,4,2023-07-11,Concluído,3,235
941,2562,3,2023-05-24,Cancelado,0,0
942,4216,2,2023-03-15,Cancelado,0,0
943,1026,2,2023-09-29,Concluído,2,332
944,5893,1,2023-01-26,Concluído,4,208
945,4684,2,2023-12-05,Cancelado,0,0
946,6179,2,2023-05-02,Cancelado,0,0
947,4316,5,2023-07-27,Concluído,7,167
948,2379,5,2023-10-14,Pendente,0,0
949,9328,3,2023-10-11,Cancelado,0,0
950,8256,4,2023-12-10,Cancelado,0,0
951,606,4,2023-05-30,Cancelado,0,0
952,3100,2,2023-09-19,Pendente,0,0
953,9010,2,2023-06-07,Pendente,0,0
954,9997,4,2023-05-30,Pendente,0,0
955,6424,2,2023-06-30,Concluído,1,285
956,545,3,2023-11-03,Concluído,4,215
957,7537,5,2023-11-17,Pendente,0,0
958,3122,4,2023-06-02,Concluído,1,163
959,4072,4,2023-01-10,Cancelado,0,0
960,875,4,2023-02-24,Concluído,6,274
961,7776,5,2023-10-24,Concluído,2,153
962,3186,2,2023-09-11,Concluído,4,215
963,5067,2,2023-03-27,Cancelado,0,0
964,3947,1,2023-02-15,Pendente,0,0
965,5545,5,2023-02-16,Cancelado,0,0
966,6292,1,2023-01-14,Concluído,4,231
967,3051,4,2023-04-11,Pendente,0,0
968,2551,2,2023-11-21,Cancelado,0,0
969,9608,1,2023-09-14,Concluído,7,291
970,8012,5,2023-07-05,Concluído,6,235
971,9378,4,2023-03-10,Concluído,7,225
972,1385,3,2023-01-07,Concluído,4,166
973,178,2,2023-10-29,Cancelado,0,0
974,952,3,2023-12-15,Concluído,6,178
975,6730,4,2023-12-31,Concluído,7,165
976,2394,4,2023-06-21,Cancelado,0,0
977,8648,1,2023-06-18,Pendente,0,0
978,6117,5,2023-05-25,Cancelado,0,0
979,5929,2,2023-09-19,Concluído,1,314
980,3133,5,2023-03-09,Cancelado,0,0
981,9528,5,2023-08-31,Pendente,0,0
982,4559,3,2023-03-09,Concluído,4,324
983,5565,3,2023-04-17,Pendente,0,0
984,7774,5,2023-06-16,Cancelado,0,0
985,7852,3,2023-05-02,Concluído,3,325
986,1938,1,2023-06-15,Concluído,3,193
987,7764,2,2023-11-29,Cancelado,0,0
988,8734,3,2023-05-18,Pendente,0,0
989,3032,1,2023-03-07,Cancelado,0,0
990,1910,5,2023-05-04,Concluído,7,187
991,9058,2,2023-12-08,Pendente,0,0
992,9294,4,2023-01-03,Cancelado,0,0
993,4480,4,2023-09-19,Pendente,0,0
994,9756,4,2023-11-21,Cancelado,0,0
995,9603,3,2023-06-17,Concluído,3,276
996,3751,5,2023-04-18,Cancelado,0,0
997,514,3,2023-05-26,Cancelado,0,0
998,9763,5,2023-11-21,Pendente,0,0
999,3844,3,2023-04-11,Concluído,3,216
1000,3245,4,2023-08-18,Pendente,0,0
1001,2788,2,2023-12-04,Cancelado,0,0
1002,7080,3,2023-06-08,Pendente,0,0
1003,2874,1,2023-10-25,Cancelado,0,0
1004,7621,5,2023-10-12,Cancelado,0,0
1005,6751,4,2023-06-01,Concluído,3,207
1006,6777,5,2023-06-14,Pendente,0,0
1007,8587,5,2023-03-14,Cancelado,0,0
1008,8710,3,2023-12-20,Concluído,7,279
1009,4672,5,2023-03-08,Pendente,0,0
1010,4348,4,2023-10-04,Cancelado,0,0
1011,9582,2,2023-02-07,Concluído,2,212
1012,390,4,2023-02-27,Pendente,0,0
1013,557,1,2023-02-19,Cancelado,0,0
1014,607,3,2023-03-17,Pendente,0,0
1015,2837,2,2023-08-28,Cancelado,0,0
1016,3205,4,2023-09-13,Concluído,6,251
1017,9293,1,2023-08-04,Pendente,0,0
1018,6492,1,2023-09-02,Concluído,7,200
1019,9386,1,2023-12-23,Concluído,4,220
1020,7231,3,2023-04-30,Concluído,5,299
1021,7898,3,2023-01-04,Cancelado,0,0
1022,3245,4,2023-08-18,Concluído,6,346
1023,7242,2,2023-10-26,Concluído,5,201
1024,337,5,2023-04-01,Cancelado,0,0
1025,2728,2,2023-04-07,Pendente,0,0
1026,4251,3,2023-05-12,Pendente,0,0
1027,8691,5,2023-03-12,Concluído,1,246
1028,5904,1,2023-10-16,Concluído,2,296
1029,9776,4,2023-05-21,Concluído,3,226
1030,9124,2,2023-05-13,Cancelado,0,0
1031,450,3,2023-11-02,Cancelado,0,0
1032,3359,5,2023-07-29,Pendente,0,0
1033,5539,1,2023-11-17,Concluído,5,268
1034,4041,3,2023-09-04,Concluído,5,349
1035,3245,2,2023-09-24,Pendente,0,0
1036,2604,1,2023-06-05,Concluído,3,225
1037,6861,2,2023-10-19,Cancelado,0,0
1038,8872,2,2023-10-22,Concluído,1,214
1039,5111,1,2023-02-19,Cancelado,0,0
1040,1201,2,2023-05-15,Cancelado,0,0
1041,4790,1,2023-05-15,Concluído,7,161
1042,4774,4,2023-07-30,Pendente,0,0
1043,1693,4,2023-08-20,Pendente,0,0
1044,713,5,2023-09-16,Concluído,7,242
1045,1576,1,2023-07-04,Cancelado,0,0
1046,1158,2,2023-12-30,Cancelado,0,0
1047,3427,4,2023-05-03,Cancelado,0,0
1048,6813,2,2023-12-03,Cancelado,0,0
1049,3682,1,2023-02-17,Pendente,0,0
1050,599,3,2023-12-24,Pendente,0,0
1051,7142,5,2023-05-04,Cancelado,0,0
1052,8594,2,2023-05-19,Pendente,0,0
1053,866,2,2023-04-30,Concluído,3,240
1054,5240,2,2023-09-20,Concluído,3,313
1055,6012,1,2023-11-25,Concluído,6,333
1056,9803,5,2023-06-29,Pendente,0,0
1057,1121,5,2023-02-20,Pendente,0,0
1058,8890,1,2023-09-09,Cancelado,0,0
1059,6506,5,2023-09-13,Concluído,7,326
1060,2712,1,2023-01-06,Cancelado,0,0
1061,5938,4,2023-08-04,Pendente,0,0
1062,5722,5,2023-08-21,Pendente,0,0
1063,815,2,2023-05-12,Pendente,0,0
1064,8767,2,2023-03-07,Cancelado,0,0
1065,3601,4,2023-01-31,Concluído,2,229
1066,1972,1,2023-11-24,Cancelado,0,0
1067,7336,4,2023-04-10,Pendente,0,0
1068,7683,1,2023-08-20,Pendente,0,0
1069,5778,2,2023-03-05,Pendente,0,0
1070,8683,5,2023-05-18,Concluído,2,316
1071,2647,3,2023-12-18,Cancelado,0,0
1072,4705,5,2023-08-16,Pendente,0,0
1073,3294,1,2023-12-27,Concluído,1,253
1074,761,5,2023-06-16,Concluído,1,307
1075,8855,5,2023-08-10,Concluído,6,294
1076,3074,4,2023-06-18,Concluído,5,350
1077,7014,2,2023-06-11,Pendente,0,0
1078,7867,3,2023-03-12,Concluído,5,194
1079,1848,4,2023-03-29,Concluído,1,192
1080,1831,5,2023-08-16,Concluído,6,236
1081,4624,1,2023-06-16,Pendente,0,0
1082,4642,1,2023-11-15,Pendente,0,0
1083,3230,2,2023-01-06,Concluído,4,224
1084,196,5,2023-07-09,Concluído,4,170
1085,3829,3,2023-12-12,Pendente,0,0
1086,1869,1,2023-12-18,Concluído,3,190
1087,8355,4,2023-08-21,Pendente,0,0
1088,195,4,2023-10-05,Cancelado,0,0
1089,9016,4,2023-01-31,Concluído,4,277
1090,1348,2,2023-07-04,Pendente,0,0
1091,1812,2,2023-03-19,Concluído,5,335
1092,7383,4,2023-04-11,Cancelado,0,0
1093,2934,3,2023-01-01,Concluído,3,193
1094,2545,1,2023-01-31,Cancelado,0,0
1095,3349,1,2023-01-13,Pendente,0,0
1096,7774,4,2023-10-23,Pendente,0,0
1097,6804,1,2023-01-08,Cancelado,0,0
1098,2137,5,2023-09-13,Cancelado,0,0
1099,2693,4,2023-02-12,Pendente,0,0
1100,9805,5,2023-04-30,Pendente,0,0
1101,8591,1,2023-10-03,Pendente,0,0
1102,476,1,2023-09-03,Cancelado,0,0
1103,8680,1,2023-09-13,Cancelado,0,0
1104,3100,5,2023-01-15,Cancelado,0,0
1105,3718,3,2023-06-10,Concluído,4,312
1106,9099,1,2023-02-22,Pendente,0,0
1107,1627,5,2023-11-16,Pendente,0,0
1108,8957,4,2023-11-05,Pendente,0,0
1109,3295,3,2023-06-12,Pendente,0,0
1110,9483,2,2023-11-18,Pendente,0,0
1111,8700,1,2023-09-04,Concluído,3,245
1112,2326,3,2023-02-06,Cancelado,0,0
1113,5643,1,2023-11-13,Cancelado,0,0
1114,5072,2,2023-08-11,Cancelado,0,0
1115,284,4,2023-03-21,Pendente,0,0
1116,3370,2,2023-03-18,Concluído,2,251
1117,6712,5,2023-06-27,Pendente,0,0
1118,9473,3,2023-03-05,Cancelado,0,0
1119,8537,2,2023-03-26,Pendente,0,0
1120,3616,3,2023-08-24,Pendente,0,0
1121,8234,5,2023-12-01,Concluído,3,174
1122,5745,4,2023-08-27,Cancelado,0,0
1123,8278,4,2023-05-30,Cancelado,0,0
1124,1478,3,2023-05-26,Pendente,0,0
1125,2775,4,2023-06-19,Pendente,0,0
1126,8220,2,2023-06-21,Concluído,5,302
1127,3779,2,2023-08-04,Concluído,2,185
1128,7958,5,2023-02-23,Cancelado,0,0
1129,7137,2,2023-11-18,Concluído,1,248
1130,9031,2,2023-07-18,Pendente,0,0
1131,4002,5,2023-04-26,Concluído,3,196
1132,8681,5,2023-09-13,Concluído,1,263
1133,2311,5,2023-01-24,Cancelado,0,0
1134,1332,5,2023-08-26,Cancelado,0,0
1135,5870,5,2023-03-30,Cancelado,0,0
1136,3249,4,2023-05-23,Pendente,0,0
1137,7615,1,2023-05-24,Cancelado,0,0
1138,9055,3,2023-04-14,Concluído,1,262
1139,6265,1,2023-05-24,Concluído,7,175
1140,2268,5,2023-09-18,Cancelado,0,0
1141,7785,3,2023-10-19,Pendente,0,0
1142,8262,5,2023-05-27,Concluído,5,171
1143,4232,5,2023-08-03,Pendente,0,0
1144,9869,5,2023-07-28,Pendente,0,0
1145,5643,4,2023-10-10,Concluído,3,296
1146,8215,1,2023-03-03,Concluído,3,307
1147,1912,2,2023-09-30,Cancelado,0,0
1148,1354,1,2023-10-24,Cancelado,0,0
1149,9243,2,2023-07-27,Concluído,5,183
1150,5479,3,2023-08-23,Pendente,0,0
1151,3611,3,2023-09-27,Cancelado,0,0
1152,1351,2,2023-12-07,Concluído,7,243
1153,9965,2,2023-01-04,Pendente,0,0
1154,6592,1,2023-02-11,Concluído,2,175
1155,7140,4,2023-07-10,Concluído,2,309
1156,9668,1,2023-04-28,Concluído,1,313
1157,6247,4,2023-11-21,Pendente,0,0
1158,2575,5,2023-06-06,Pendente,0,0
1159,8248,3,2023-07-27,Cancelado,0,0
1160,1977,1,2023-03-14,Cancelado,0,0
1161,3626,5,2023-01-04,Cancelado,0,0
1162,197,1,2023-06-10,Cancelado,0,0
1163,1450,2,2023-05-09,Concluído,2,255
1164,4776,2,2023-11-28,Concluído,4,297
1165,6066,3,2023-08-12,Pendente,0,0
1166,5991,2,2023-04-05,Cancelado,0,0
1167,1076,4,2023-05-22,Cancelado,0,0
1168,4802,1,2023-11-29,Cancelado,0,0
1169,2437,4,2023-05-16,Cancelado,0,0
1170,3307,3,2023-12-10,Cancelado,0,0
1171,5885,2,2023-06-25,Cancelado,0,0
1172,5959,1,2023-04-30,Concluído,4,270
1173,6726,5,2023-11-16,Cancelado,0,0
1174,341,2,2023-07-13,Pendente,0,0
1175,1445,4,2023-07-15,Cancelado,0,0
1176,8347,4,2023-04-25,Pendente,0,0
1177,4090,2,2023-03-14,Cancelado,0,0
1178,2834,5,2023-03-16,Concluído,2,308
1179,4720,3,2023-04-29,Cancelado,0,0
1180,7166,4,2023-07-28,Pendente,0,0
1181,8447,4,2023-01-15,Pendente,0,0
1182,2521,5,2023-02-06,Pendente,0,0
1183,2580,4,2023-08-20,Pendente,0,0
1184,2115,5,2023-08-13,Cancelado,0,0
1185,8578,3,2023-02-21,Pendente,0,0
1186,7797,4,2023-05-08,Concluído,5,168
1187,8999,2,2023-05-11,Cancelado,0,0
1188,523,5,2023-10-21,Cancelado,0,0
1189,3716,3,2023-08-25,Concluído,5,186
1190,790,3,2023-08-18,Cancelado,0,0
1191,5871,5,2023-05-02,Concluído,1,297
